interval_begin;interval_end;interval_haltingDurationSum;interval_id;interval_intervalHaltingDurationSum;interval_jamLengthInMetersSum;interval_jamLengthInVehiclesSum;interval_maxHaltingDuration;interval_maxIntervalHaltingDuration;interval_maxJamLengthInMeters;interval_maxJamLengthInVehicles;interval_maxOccupancy;interval_maxVehicleNumber;interval_meanHaltingDuration;interval_meanIntervalHaltingDuration;interval_meanMaxJamLengthInMeters;interval_meanMaxJamLengthInVehicles;interval_meanOccupancy;interval_meanSpeed;interval_meanTimeLoss;interval_meanVehicleNumber;interval_nVehEntered;interval_nVehLeft;interval_nVehSeen;interval_sampledSeconds;interval_startedHalts
8680.00;8720.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.96;13.14;1.11;2.85;2;2;5;114.00;0.00
8680.00;8720.00;36.00;id_-E3_1;1.00;5.00;1;36.00;1.00;5.00;1;0.67;2;36.00;1.00;0.12;0.03;0.28;12.01;0.88;0.88;4;4;5;34.05;0.00
8680.00;8720.00;425.00;id_-E3_2;192.00;1332.68;191;153.00;40.00;35.02;5;2.35;7;85.00;38.40;33.32;4.78;1.88;1.50;24.98;5.60;2;2;8;224.00;1.00
8720.00;8760.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;1.80;5;0.00;0.00;0.00;0.00;1.42;12.87;1.24;3.95;6;8;11;157.84;0.00
8720.00;8760.00;96.00;id_E0_1;40.00;200.00;40;96.00;40.00;5.00;1;1.44;4;96.00;40.00;5.00;1.00;1.16;9.08;4.95;3.23;8;6;9;129.00;0.00
8720.00;8760.00;149.00;id_E0_2;106.00;687.60;105;72.00;40.00;20.03;3;1.80;5;49.67;35.33;17.19;2.62;1.33;3.35;18.90;3.67;3;2;6;147.00;1.00
8720.00;8760.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.45;12.29;1.92;5.38;3;5;9;214.76;0.00
8720.00;8760.00;40.00;id_-E1_1;40.00;195.01;37;34.00;34.00;12.50;2;1.84;4;13.33;13.33;4.88;0.93;1.22;7.55;8.25;2.65;5;2;6;106.00;3.00
8720.00;8760.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.20;14.29;0.85;0.42;1;0;1;17.00;0.00
8720.00;8760.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.82;12.77;1.97;3.60;2;1;5;144.00;0.00
8720.00;8760.00;201.00;id_-E2_1;120.00;792.58;119;102.00;40.00;20.00;3;2.03;4;67.00;40.00;19.81;2.98;1.69;0.99;24.53;3.33;2;1;5;133.00;1.00
8720.00;8760.00;77.00;id_-E2_2;40.00;200.00;40;77.00;40.00;5.00;1;0.51;1;77.00;40.00;5.00;1.00;0.51;0.00;40.00;1.00;0;0;1;40.00;0.00
8720.00;8760.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.66;12.58;0.61;2.00;4;5;7;79.95;0.00
8720.00;8760.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.40;13.19;0.35;1.20;5;5;6;48.00;0.00
8720.00;8760.00;443.00;id_-E3_2;18.00;121.15;18;154.00;6.00;35.00;5;2.02;6;88.60;3.60;3.03;0.45;0.54;6.37;4.40;1.77;2;7;8;69.34;0.00
8760.00;8800.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.16;6;0.00;0.00;0.00;0.00;1.86;12.17;1.86;5.20;5;3;8;207.59;0.00
8760.00;8800.00;136.00;id_E0_1;40.00;200.00;40;136.00;40.00;5.00;1;1.44;4;136.00;40.00;5.00;1.00;0.91;7.71;7.17;2.52;3;4;6;101.00;0.00
8760.00;8800.00;156.00;id_E0_2;7.00;42.50;7;73.00;4.00;20.00;3;1.44;4;52.00;2.33;1.06;0.17;0.45;9.17;3.17;1.38;2;5;6;53.71;0.00
8760.00;8800.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.30;5;0.00;0.00;0.00;0.00;2.07;12.39;1.99;4.50;2;1;6;180.00;0.00
8760.00;8800.00;137.00;id_-E1_1;98.00;627.56;97;74.00;40.00;20.00;3;2.76;6;45.67;32.67;15.69;2.42;2.13;5.88;17.69;4.62;2;1;6;185.00;1.00
8760.00;8800.00;34.00;id_-E1_2;34.00;165.00;33;34.00;34.00;5.00;1;0.46;1;34.00;34.00;4.12;0.82;0.46;1.57;35.82;1.00;0;0;1;40.00;1.00
8760.00;8800.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.75;12.37;1.57;3.50;2;3;6;139.41;0.00
8760.00;8800.00;346.00;id_-E2_1;145.00;980.11;144;142.00;40.00;27.50;4;2.53;5;86.50;36.25;24.50;3.60;2.15;1.54;24.91;4.25;2;1;6;170.00;1.00
8760.00;8800.00;78.00;id_-E2_2;1.00;5.00;1;78.00;1.00;5.00;1;0.51;1;78.00;1.00;0.12;0.03;0.02;2.09;2.22;0.07;0;1;1;2.87;0.00
8760.00;8800.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.73;12.67;1.29;2.17;1;1;3;87.00;0.00
8760.00;8800.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.34;1;0.00;0.00;0.00;0.00;0.13;12.91;0.27;0.38;2;2;3;15.00;0.00
8760.00;8800.00;42.00;id_-E3_2;42.00;232.62;40;28.00;28.00;12.58;2;1.01;3;21.00;21.00;5.82;1.00;0.69;5.83;16.17;2.05;2;1;3;82.00;2.00
8800.00;8840.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.02;11.58;1.86;5.60;5;4;10;224.00;0.00
8800.00;8840.00;176.00;id_E0_1;40.00;200.00;40;176.00;40.00;5.00;1;1.80;5;176.00;40.00;5.00;1.00;1.20;9.16;6.33;3.33;5;4;7;133.00;0.00
8800.00;8840.00;39.00;id_E0_2;39.00;185.00;37;38.00;38.00;5.00;1;1.08;3;19.50;19.50;4.62;0.93;0.49;2.25;11.38;1.35;3;1;4;54.00;2.00
8800.00;8840.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.42;13.30;1.94;5.38;3;4;8;213.45;0.00
8800.00;8840.00;149.00;id_-E1_1;12.00;69.77;11;76.00;4.00;21.00;3;2.30;5;37.25;3.00;1.74;0.28;0.93;9.40;3.52;2.17;3;5;8;84.67;1.00
8800.00;8840.00;74.00;id_-E1_2;40.00;200.00;40;74.00;40.00;5.00;1;0.46;1;74.00;40.00;5.00;1.00;0.46;0.00;40.00;1.00;0;0;1;40.00;0.00
8800.00;8840.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.81;12.20;1.99;3.62;2;2;5;144.06;0.00
8800.00;8840.00;527.00;id_-E2_1;181.00;1250.15;180;182.00;40.00;35.01;5;3.04;6;105.40;36.20;31.25;4.50;2.69;1.48;26.64;5.30;2;1;7;212.00;1.00
8800.00;8840.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
8800.00;8840.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.71;13.22;0.74;2.10;4;3;6;84.00;0.00
8800.00;8840.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.41;11.97;0.85;1.23;5;6;6;49.00;0.00
8800.00;8840.00;122.00;id_-E3_2;80.00;500.04;80;68.00;40.00;12.50;2;1.35;4;61.00;40.00;12.50;2.00;0.96;3.25;17.04;2.85;3;1;5;114.00;0.00
8840.00;8880.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;9;0.00;0.00;0.00;0.00;2.32;12.76;1.46;6.50;7;5;13;258.95;0.00
8840.00;8880.00;177.00;id_E0_1;1.00;5.00;1;177.00;1.00;5.00;1;1.40;4;177.00;1.00;0.12;0.03;0.65;11.84;0.94;1.85;6;8;9;73.22;0.00
8840.00;8880.00;107.00;id_E0_2;69.00;402.71;67;78.00;40.00;20.04;3;1.80;5;35.67;23.00;10.07;1.68;1.20;5.24;12.83;3.33;3;2;6;133.00;2.00
8840.00;8880.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.23;12.64;1.92;4.90;4;3;8;195.50;0.00
8840.00;8880.00;61.00;id_-E1_1;58.00;327.52;57;43.00;40.00;12.50;2;1.84;4;30.50;29.00;8.19;1.43;1.27;6.13;13.01;2.75;2;2;5;110.00;1.00
8840.00;8880.00;114.00;id_-E1_2;40.00;200.00;40;114.00;40.00;5.00;1;0.46;1;114.00;40.00;5.00;1.00;0.46;0.00;40.00;1.00;0;0;1;40.00;0.00
8840.00;8880.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.80;12.91;1.87;3.60;2;2;5;143.41;0.00
8840.00;8880.00;545.00;id_-E2_1;18.00;122.36;18;183.00;6.00;35.00;5;3.04;6;109.00;3.60;3.06;0.45;0.96;7.43;4.45;2.10;2;7;8;81.34;0.00
8840.00;8880.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
8840.00;8880.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.86;13.03;0.75;2.55;3;4;6;102.00;0.00
8840.00;8880.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.35;13.38;0.36;1.05;6;4;6;42.00;0.00
8840.00;8880.00;265.00;id_-E3_2;143.00;957.65;141;108.00;40.00;27.51;4;2.02;6;66.25;35.75;23.94;3.52;1.55;2.43;21.67;4.60;3;2;7;184.00;2.00
8880.00;8920.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.56;12.60;1.69;7.15;2;4;10;285.33;0.00
8880.00;8920.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.43;14.21;0.53;1.20;3;3;4;48.00;0.00
8880.00;8920.00;270.00;id_E0_2;163.00;1107.78;161;118.00;40.00;35.03;5;2.52;7;54.00;32.60;27.69;4.03;1.89;2.63;21.44;5.25;4;1;8;210.00;2.00
8880.00;8920.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.61;12.48;2.04;5.67;2;1;7;227.00;0.00
8880.00;8920.00;180.00;id_-E1_1;119.00;785.32;118;83.00;40.00;20.16;3;2.30;5;60.00;39.67;19.63;2.95;1.66;1.73;20.79;3.60;3;1;6;144.00;1.00
8880.00;8920.00;115.00;id_-E1_2;1.00;5.00;1;115.00;1.00;5.00;1;0.46;1;115.00;1.00;0.12;0.03;0.02;1.93;2.57;0.10;0;1;1;3.11;0.00
8880.00;8920.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.60;12.70;1.62;3.17;2;2;5;126.84;0.00
8880.00;8920.00;35.00;id_-E2_1;35.00;165.00;33;34.00;34.00;5.00;1;1.01;2;17.50;17.50;4.12;0.82;0.89;6.09;13.79;1.75;2;1;3;70.00;2.00
8880.00;8920.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
8880.00;8920.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.15;12.20;1.94;3.42;3;1;5;137.00;0.00
8880.00;8920.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.29;13.64;0.45;0.85;2;3;4;34.00;0.00
8880.00;8920.00;281.00;id_-E3_2;16.00;93.74;15;109.00;5.00;27.50;4;1.68;5;56.20;3.20;2.34;0.38;0.57;8.16;4.33;1.85;2;6;7;72.02;1.00
8920.00;8960.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.11;11.47;1.61;5.90;5;5;11;235.47;0.00
8920.00;8960.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.66;14.03;0.52;1.82;5;4;6;73.00;0.00
8920.00;8960.00;287.00;id_E0_2;17.00;113.63;17;119.00;6.00;35.00;5;2.52;7;57.40;3.40;2.84;0.42;0.69;8.13;3.73;2.12;2;8;9;82.44;0.00
8920.00;8960.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.59;12.50;1.68;5.72;4;5;10;227.72;0.00
8920.00;8960.00;341.00;id_-E1_1;161.00;1092.92;159;123.00;40.00;35.11;5;3.22;7;68.20;32.20;27.32;3.98;2.44;2.58;18.82;5.30;4;2;9;212.00;2.00
8920.00;8960.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.08;7.48;2.64;0.17;1;1;1;7.00;0.00
8920.00;8960.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.82;12.82;2.62;3.62;2;2;5;144.47;0.00
8920.00;8960.00;115.00;id_-E2_1;80.00;500.15;80;74.00;40.00;12.58;2;1.52;3;57.50;40.00;12.50;2.00;1.33;2.74;20.96;2.62;2;1;4;105.00;0.00
8920.00;8960.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
8920.00;8960.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.15;13.09;1.05;3.42;2;3;6;137.00;0.00
8920.00;8960.00;4.00;id_-E3_1;4.00;15.00;3;4.00;4.00;5.00;1;0.67;2;4.00;4.00;0.38;0.07;0.44;11.29;1.44;1.30;4;3;5;52.00;1.00
8920.00;8960.00;50.00;id_-E3_2;46.00;237.56;45;44.00;40.00;12.54;2;1.01;3;25.00;23.00;5.94;1.12;0.62;4.26;17.19;1.85;2;1;3;74.00;1.00
8960.00;9000.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.22;12.16;1.64;6.15;3;3;9;246.00;0.00
8960.00;9000.00;11.00;id_E0_1;11.00;50.00;10;11.00;11.00;5.00;1;1.08;3;11.00;11.00;1.25;0.25;0.78;11.40;2.65;2.15;4;3;6;86.00;1.00
8960.00;9000.00;44.00;id_E0_2;44.00;235.28;42;33.00;33.00;12.74;2;1.08;3;22.00;22.00;5.88;1.05;0.71;5.39;16.80;1.98;2;1;3;79.00;2.00
8960.00;9000.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.36;12.09;2.43;5.15;2;2;7;205.95;0.00
8960.00;9000.00;362.00;id_-E1_1;21.00;143.44;21;124.00;7.00;35.00;5;3.22;7;72.40;4.20;3.59;0.53;1.41;8.97;4.37;3.27;2;7;9;127.38;0.00
8960.00;9000.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
8960.00;9000.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.52;12.59;2.73;3.05;2;4;5;121.64;0.00
8960.00;9000.00;231.00;id_-E2_1;116.00;762.64;115;114.00;40.00;20.06;3;3.04;6;77.00;38.67;19.07;2.88;2.17;3.85;17.42;4.28;4;1;7;171.00;1.00
8960.00;9000.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.08;6.84;3.21;0.15;1;1;1;6.00;0.00
8960.00;9000.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.91;13.29;1.25;2.70;1;1;4;108.00;0.00
8960.00;9000.00;5.00;id_-E3_1;1.00;5.00;1;5.00;1.00;5.00;1;0.67;2;5.00;1.00;0.12;0.03;0.35;12.56;1.08;1.07;2;4;4;42.91;0.00
8960.00;9000.00;135.00;id_-E3_2;85.00;530.08;84;84.00;40.00;20.03;3;1.35;4;45.00;28.33;13.25;2.10;1.03;3.58;18.09;3.08;3;1;5;123.00;1.00
9000.00;9040.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;1.91;12.19;1.56;5.38;8;8;14;214.12;0.00
9000.00;9040.00;12.00;id_E0_1;1.00;5.00;1;12.00;1.00;5.00;1;1.80;5;12.00;1.00;0.12;0.03;0.98;13.23;0.74;2.77;8;9;11;110.11;0.00
9000.00;9040.00;124.00;id_E0_2;80.00;500.04;80;73.00;40.00;12.50;2;1.80;5;62.00;40.00;12.50;2.00;1.19;4.50;14.73;3.30;4;2;6;132.00;0.00
9000.00;9040.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.42;12.65;2.24;5.30;3;3;8;211.07;0.00
9000.00;9040.00;37.00;id_-E1_1;37.00;180.00;36;37.00;37.00;5.00;1;2.30;5;37.00;37.00;4.50;0.90;1.62;8.93;8.03;3.52;4;2;6;141.00;1.00
9000.00;9040.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.17;11.54;0.60;0.38;1;0;1;15.00;0.00
9000.00;9040.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.53;12.25;1.37;3.02;7;4;8;121.00;0.00
9000.00;9040.00;243.00;id_-E2_1;12.00;71.96;11;115.00;4.00;21.09;3;3.50;7;60.75;3.00;1.80;0.28;1.27;9.90;2.38;2.65;5;10;11;103.56;1.00
9000.00;9040.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.03;14.32;0.05;0.05;1;0;1;2.00;0.00
9000.00;9040.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.66;11.93;1.09;2.00;2;3;5;79.84;0.00
9000.00;9040.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.22;13.17;0.36;0.65;3;3;3;26.00;0.00
9000.00;9040.00;283.00;id_-E3_2;148.00;1002.64;147;124.00;40.00;27.52;4;2.02;6;70.75;37.00;25.07;3.67;1.58;2.43;22.27;4.70;3;2;7;188.00;1.00
9040.00;9080.00;1.00;id_E0_0;1.00;0.00;0;1.00;1.00;0.00;0;2.52;7;1.00;1.00;0.00;0.00;2.32;13.31;1.61;6.55;5;5;11;259.99;1.00
9040.00;9080.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.30;13.24;0.37;0.82;3;4;5;33.00;0.00
9040.00;9080.00;284.00;id_E0_2;160.00;1077.70;157;113.00;40.00;35.01;5;2.16;6;56.80;32.00;26.94;3.92;1.74;1.85;28.02;4.83;2;1;6;193.00;3.00
9040.00;9080.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.30;5;0.00;0.00;0.00;0.00;2.11;12.37;2.05;4.65;3;3;8;185.58;0.00
9040.00;9080.00;141.00;id_-E1_1;104.00;657.64;101;77.00;40.00;27.51;4;2.30;5;35.25;26.00;16.44;2.52;1.96;5.01;22.74;4.25;1;1;5;170.00;3.00
9040.00;9080.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.07;11.15;0.31;0.17;0;1;1;6.71;0.00
9040.00;9080.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.83;12.68;1.90;3.67;2;3;6;145.85;0.00
9040.00;9080.00;25.00;id_-E2_1;25.00;120.00;24;25.00;25.00;5.00;1;1.52;3;25.00;25.00;3.00;0.60;0.87;6.60;8.13;1.73;3;1;4;69.00;1.00
9040.00;9080.00;20.00;id_-E2_2;20.00;95.00;19;20.00;20.00;5.00;1;0.51;1;20.00;20.00;2.38;0.47;0.51;6.63;21.95;1.00;0;0;1;40.00;1.00
9040.00;9080.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.67;12.48;0.87;2.00;3;2;5;80.00;0.00
9040.00;9080.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.29;12.86;0.46;0.85;4;4;4;34.00;0.00
9040.00;9080.00;294.00;id_-E3_2;11.00;70.01;11;125.00;5.00;27.50;4;1.68;5;73.50;2.75;1.75;0.28;0.44;7.16;3.65;1.48;2;6;7;56.18;0.00
9080.00;9120.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.16;6;0.00;0.00;0.00;0.00;1.87;13.30;1.43;5.25;3;5;9;209.30;0.00
9080.00;9120.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.60;13.41;0.60;1.68;5;4;6;67.00;0.00
9080.00;9120.00;306.00;id_E0_2;22.00;136.80;21;114.00;6.00;35.00;5;1.80;5;51.00;3.67;3.42;0.53;0.75;6.88;4.78;2.25;4;7;9;87.68;1.00
9080.00;9120.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.63;12.39;2.20;5.75;3;3;8;229.16;0.00
9080.00;9120.00;301.00;id_-E1_1;160.00;1100.12;160;117.00;40.00;27.50;4;3.22;7;75.25;40.00;27.50;4.00;2.16;1.47;20.89;4.70;4;2;8;188.00;0.00
9080.00;9120.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
9080.00;9120.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.76;13.11;1.97;3.50;2;2;5;139.84;0.00
9080.00;9120.00;101.00;id_-E2_1;76.00;462.54;75;65.00;40.00;12.51;2;2.03;4;50.50;38.00;11.56;1.88;1.34;2.95;16.39;2.65;2;1;5;106.00;1.00
9080.00;9120.00;21.00;id_-E2_2;1.00;5.00;1;21.00;1.00;5.00;1;0.51;1;21.00;1.00;0.12;0.03;0.02;2.08;2.34;0.07;0;1;1;2.88;0.00
9080.00;9120.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.69;12.55;0.69;2.05;3;4;6;82.00;0.00
9080.00;9120.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.40;12.43;0.52;1.20;6;5;6;48.00;0.00
9080.00;9120.00;30.00;id_-E3_2;30.00;145.00;29;30.00;30.00;5.00;1;1.01;3;30.00;30.00;3.62;0.72;0.45;4.48;8.75;1.32;3;1;4;53.00;1.00
9120.00;9160.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;1.78;12.75;1.47;4.97;6;4;10;198.61;0.00
9120.00;9160.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.64;13.86;0.54;1.77;4;5;6;71.00;0.00
9120.00;9160.00;72.00;id_E0_2;68.00;402.53;67;44.00;40.00;12.50;2;1.44;4;36.00;34.00;10.06;1.68;0.98;4.37;19.00;2.73;2;1;4;109.00;1.00
9120.00;9160.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.61;12.24;1.96;5.75;3;3;8;228.82;0.00
9120.00;9160.00;312.00;id_-E1_1;11.00;70.01;11;118.00;5.00;27.50;4;2.76;6;78.00;2.75;1.75;0.28;0.85;7.28;4.21;2.02;2;7;8;78.82;0.00
9120.00;9160.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
9120.00;9160.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.38;12.40;1.81;2.75;2;3;5;109.85;0.00
9120.00;9160.00;227.00;id_-E2_1;126.00;830.13;124;105.00;40.00;27.52;4;3.04;6;56.75;31.50;20.75;3.10;2.27;3.62;19.06;4.47;3;1;7;179.00;2.00
9120.00;9160.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
9120.00;9160.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.00;12.66;1.08;2.98;3;2;5;119.00;0.00
9120.00;9160.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.34;1;0.00;0.00;0.00;0.00;0.20;10.82;0.92;0.60;3;3;4;24.00;0.00
9120.00;9160.00;111.00;id_-E3_2;81.00;492.60;79;70.00;40.00;20.03;3;1.35;4;37.00;27.00;12.31;1.98;1.06;4.02;22.05;3.15;1;1;4;126.00;2.00
9160.00;9200.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.20;12.38;1.98;6.12;2;1;8;245.00;0.00
9160.00;9200.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.53;13.53;1.38;1.48;3;3;4;59.00;0.00
9160.00;9200.00;202.00;id_E0_2;130.00;860.22;128;84.00;40.00;27.53;4;2.16;6;50.50;32.50;21.51;3.20;1.60;3.20;19.73;4.42;4;1;7;177.00;2.00
9160.00;9200.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.53;11.97;1.91;5.53;2;2;7;220.96;0.00
