interval_begin;interval_end;interval_haltingDurationSum;interval_id;interval_intervalHaltingDurationSum;interval_jamLengthInMetersSum;interval_jamLengthInVehiclesSum;interval_maxHaltingDuration;interval_maxIntervalHaltingDuration;interval_maxJamLengthInMeters;interval_maxJamLengthInVehicles;interval_maxOccupancy;interval_maxVehicleNumber;interval_meanHaltingDuration;interval_meanIntervalHaltingDuration;interval_meanMaxJamLengthInMeters;interval_meanMaxJamLengthInVehicles;interval_meanOccupancy;interval_meanSpeed;interval_meanTimeLoss;interval_meanVehicleNumber;interval_nVehEntered;interval_nVehLeft;interval_nVehSeen;interval_sampledSeconds;interval_startedHalts
27080.00;27120.00;239.00;id_E0_2;129.00;860.16;128;106.00;40.00;27.57;4;2.16;6;59.75;32.25;21.50;3.20;1.51;2.43;19.70;4.20;4;2;7;168.00;1.00
27080.00;27120.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.65;12.46;1.55;5.83;4;6;11;231.77;0.00
27080.00;27120.00;400.00;id_-E1_1;18.00;109.78;17;115.00;5.00;28.46;4;3.18;7;66.67;3.00;2.74;0.42;1.99;10.16;3.12;4.53;8;11;15;177.12;1.00
27080.00;27120.00;114.00;id_-E1_2;85.00;530.10;84;64.00;40.00;20.04;3;1.84;4;38.00;28.33;13.25;2.10;1.38;3.02;15.35;3.00;4;2;6;120.00;1.00
27080.00;27120.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.68;13.26;1.54;3.35;4;3;6;133.65;0.00
27080.00;27120.00;54.00;id_-E2_1;49.00;260.01;48;45.00;40.00;12.50;2;2.53;5;27.00;24.50;6.50;1.20;1.52;7.86;6.32;3.00;4;5;9;120.00;1.00
27080.00;27120.00;155.00;id_-E2_2;93.00;590.06;92;91.00;40.00;20.00;3;2.03;4;51.67;31.00;14.75;2.30;1.55;2.71;24.72;3.05;2;1;4;122.00;1.00
27080.00;27120.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.15;11.92;1.11;3.42;2;2;6;137.00;0.00
27080.00;27120.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.23;11.94;0.53;0.68;3;3;3;27.00;0.00
27080.00;27120.00;88.00;id_-E3_2;65.00;380.05;64;63.00;40.00;12.52;2;1.01;3;44.00;32.50;9.50;1.60;0.82;3.60;17.56;2.45;2;1;4;98.00;1.00
27120.00;27160.00;1.00;id_E0_0;1.00;0.00;0;1.00;1.00;0.00;0;3.61;10;1.00;1.00;0.00;0.00;2.89;12.51;1.62;8.05;6;4;13;321.02;1.00
27120.00;27160.00;84.00;id_E0_1;57.00;320.08;56;67.00;40.00;12.54;2;1.80;5;42.00;28.50;8.00;1.40;1.45;7.83;6.86;4.03;6;5;10;161.00;1.00
27120.00;27160.00;248.00;id_E0_2;9.00;59.57;9;106.00;4.00;21.15;3;1.77;5;62.00;2.25;1.49;0.23;0.60;9.97;3.18;1.85;2;7;7;71.50;0.00
27120.00;27160.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.83;12.49;1.69;6.17;6;4;11;246.79;0.00
27120.00;27160.00;62.00;id_-E1_1;58.00;327.56;57;44.00;40.00;12.53;2;2.76;6;31.00;29.00;8.19;1.43;1.93;8.32;7.38;4.20;5;4;9;168.00;1.00
27120.00;27160.00;253.00;id_-E1_2;139.00;935.23;138;104.00;40.00;27.58;4;2.30;5;63.25;34.75;23.38;3.45;1.92;1.76;24.17;4.17;2;1;6;167.00;1.00
27120.00;27160.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.66;12.61;1.49;3.30;3;3;6;131.83;0.00
27120.00;27160.00;137.00;id_-E2_1;83.00;515.08;82;85.00;40.00;20.04;3;3.04;6;45.67;27.67;12.88;2.05;2.03;6.02;11.49;4.00;4;2;8;160.00;1.00
27120.00;27160.00;160.00;id_-E2_2;5.00;31.15;5;91.00;3.00;13.65;2;1.96;4;53.33;1.67;0.78;0.12;0.51;9.72;2.76;1.12;2;5;5;43.25;0.00
27120.00;27160.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.11;12.50;1.17;3.30;2;3;6;132.00;0.00
27120.00;27160.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.35;11.73;0.48;1.05;4;3;4;42.00;0.00
27120.00;27160.00;198.00;id_-E3_2;110.00;717.92;109;103.00;40.00;20.34;3;1.35;4;66.00;36.67;17.95;2.73;1.14;1.88;22.98;3.40;2;1;5;136.00;1.00
27160.00;27200.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.95;12.23;1.90;8.22;3;3;12;328.55;0.00
27160.00;27200.00;200.00;id_E0_1;116.00;762.62;115;107.00;40.00;20.03;3;2.52;7;66.67;38.67;19.07;2.88;2.02;6.31;14.03;5.60;4;4;9;224.00;1.00
27160.00;27200.00;3.00;id_E0_2;3.00;10.00;2;3.00;3.00;5.00;1;1.08;3;3.00;3.00;0.25;0.05;0.41;10.51;2.63;1.15;4;1;4;46.00;1.00
27160.00;27200.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.74;12.76;1.41;6.00;4;5;11;239.78;0.00
27160.00;27200.00;185.00;id_-E1_1;123.00;807.65;121;84.00;40.00;27.54;4;3.22;7;46.25;30.75;20.19;3.02;2.60;5.70;11.36;5.65;7;7;12;226.00;2.00
27160.00;27200.00;270.00;id_-E1_2;17.00;94.43;16;104.00;8.00;21.17;3;2.24;5;54.00;3.40;2.36;0.40;1.11;8.46;3.77;2.58;4;7;9;100.81;1.00
27160.00;27200.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;1.52;3;0.00;0.00;0.00;0.00;1.22;11.63;1.62;2.45;2;2;5;97.12;0.00
27160.00;27200.00;269.00;id_-E2_1;132.00;882.63;131;125.00;40.00;27.52;4;4.06;8;67.25;33.00;22.07;3.27;3.17;6.25;16.14;6.25;3;2;9;250.00;1.00
27160.00;27200.00;6.00;id_-E2_2;6.00;25.00;5;6.00;6.00;5.00;1;1.01;2;6.00;6.00;0.62;0.12;0.51;9.36;5.84;1.00;2;1;2;40.00;1.00
27160.00;27200.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.63;12.81;0.71;1.88;2;3;5;75.00;0.00
27160.00;27200.00;15.00;id_-E3_1;15.00;70.00;14;15.00;15.00;5.00;1;1.01;3;15.00;15.00;1.75;0.35;0.63;9.93;3.82;1.88;4;4;5;75.00;1.00
27160.00;27200.00;204.00;id_-E3_2;6.00;39.84;6;104.00;3.00;21.00;3;1.32;4;68.00;2.00;1.00;0.15;0.55;9.26;2.25;1.77;4;6;8;69.15;0.00
27200.00;27240.00;1.00;id_E0_0;1.00;0.00;0;1.00;1.00;0.00;0;3.61;10;1.00;1.00;0.00;0.00;2.96;12.58;1.53;8.30;9;10;18;330.31;1.00
27200.00;27240.00;204.00;id_E0_1;4.00;22.50;4;107.00;3.00;12.50;2;1.86;6;68.00;1.33;0.56;0.10;1.26;11.47;1.62;3.65;10;12;15;143.62;0.00
27200.00;27240.00;72.00;id_E0_2;69.00;402.55;67;43.00;40.00;12.51;2;1.08;3;24.00;23.00;10.06;1.68;0.88;3.50;14.67;2.45;2;2;5;98.00;2.00
27200.00;27240.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;4.14;9;0.00;0.00;0.00;0.00;2.95;12.85;1.45;6.45;6;6;12;257.77;0.00
27200.00;27240.00;345.00;id_-E1_1;160.00;1100.12;160;124.00;40.00;27.50;4;4.60;10;86.25;40.00;27.50;4.00;3.00;4.75;15.26;6.53;6;5;11;261.00;0.00
27200.00;27240.00;78.00;id_-E1_2;70.00;410.19;68;48.00;40.00;12.63;2;1.84;4;26.00;23.33;10.25;1.70;1.14;3.21;15.21;2.48;3;1;5;99.00;2.00
27200.00;27240.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;2.04;11.93;1.70;4.08;4;3;7;162.04;0.00
27200.00;27240.00;278.00;id_-E2_1;9.00;58.87;9;125.00;4.00;20.82;3;3.50;7;69.50;2.25;1.47;0.23;1.07;10.87;2.31;2.30;4;9;11;88.34;0.00
27200.00;27240.00;58.00;id_-E2_2;52.00;282.60;51;46.00;40.00;12.56;2;1.52;3;29.00;26.00;7.07;1.27;1.01;3.92;19.15;2.00;2;1;3;80.00;1.00
27200.00;27240.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.78;12.96;1.48;2.33;3;2;5;93.00;0.00
27200.00;27240.00;55.00;id_-E3_1;40.00;200.00;40;55.00;40.00;5.00;1;1.01;3;55.00;40.00;5.00;1.00;0.62;6.16;8.38;1.85;4;3;5;74.00;0.00
27200.00;27240.00;27.00;id_-E3_2;27.00;130.00;26;27.00;27.00;5.00;1;1.01;3;27.00;27.00;3.25;0.65;0.52;6.54;8.17;1.55;2;2;4;62.00;1.00
27240.00;27280.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.66;11.93;2.25;7.40;4;3;12;295.99;0.00
27240.00;27280.00;68.00;id_E0_1;68.00;392.55;65;39.00;39.00;20.00;3;2.16;6;22.67;22.67;9.81;1.62;1.79;9.00;8.97;4.95;6;3;9;198.00;3.00
27240.00;27280.00;193.00;id_E0_2;122.00;800.17;120;83.00;40.00;27.58;4;1.80;5;48.25;30.50;20.00;3.00;1.49;3.02;21.73;4.12;3;1;6;165.00;2.00
27240.00;27280.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;2.63;12.33;1.62;5.75;5;3;11;229.98;0.00
27240.00;27280.00;355.00;id_-E1_1;10.00;56.17;9;124.00;4.00;20.00;3;2.71;6;71.00;2.00;1.40;0.23;1.48;10.32;2.74;3.38;6;10;12;132.88;1.00
27240.00;27280.00;204.00;id_-E1_2;127.00;837.64;125;88.00;40.00;27.50;4;2.30;5;51.00;31.75;20.94;3.12;2.05;3.40;19.33;4.45;3;2;7;178.00;2.00
27240.00;27280.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;3.04;6;0.00;0.00;0.00;0.00;2.12;13.18;1.51;4.22;4;4;8;168.18;0.00
27240.00;27280.00;0.00;id_-E2_1;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;0.71;12.23;0.79;1.40;5;5;7;56.00;0.00
27240.00;27280.00;157.00;id_-E2_2;99.00;627.56;97;86.00;40.00;20.01;3;2.03;4;39.25;24.75;15.69;2.42;1.62;2.81;20.59;3.20;3;1;5;128.00;2.00
27240.00;27280.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.54;13.50;0.45;1.60;3;4;6;64.00;0.00
27240.00;27280.00;55.00;id_-E3_1;0.00;0.00;0;55.00;0.00;0.00;0;1.01;3;55.00;0.00;0.00;0.00;0.74;13.52;0.80;2.25;5;6;7;89.13;0.00
27240.00;27280.00;100.00;id_-E3_2;73.00;440.49;72;67.00;40.00;12.91;2;1.35;4;50.00;36.50;11.01;1.80;0.92;3.90;15.68;2.73;3;1;5;109.00;1.00
27280.00;27320.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.50;12.55;1.32;7.08;6;6;15;280.75;0.00
27280.00;27320.00;193.00;id_E0_1;125.00;830.09;124;79.00;40.00;27.50;4;3.61;10;48.25;31.25;20.75;3.10;2.64;6.86;11.61;7.33;6;7;12;293.00;1.00
27280.00;27320.00;205.00;id_E0_2;12.00;81.43;12;84.00;5.00;28.50;4;1.78;5;51.25;3.00;2.04;0.30;0.38;5.81;2.89;1.18;3;6;8;44.91;0.00
27280.00;27320.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;2.96;12.64;1.26;6.50;6;8;14;259.15;0.00
27280.00;27320.00;43.00;id_-E1_1;43.00;215.06;41;38.00;38.00;12.54;2;2.76;6;21.50;21.50;5.38;1.02;1.83;8.81;5.50;3.98;8;6;10;159.00;2.00
27280.00;27320.00;390.00;id_-E1_2;186.00;1287.70;185;128.00;40.00;35.04;5;3.22;7;78.00;37.20;32.19;4.62;2.59;1.83;24.29;5.62;3;1;8;225.00;1.00
27280.00;27320.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.96;13.50;1.43;3.90;3;4;7;155.86;0.00
27280.00;27320.00;47.00;id_-E2_1;47.00;255.01;45;34.00;34.00;12.50;2;2.53;5;23.50;23.50;6.38;1.12;1.34;6.71;7.86;2.65;5;3;7;106.00;2.00
27280.00;27320.00;161.00;id_-E2_2;5.00;31.30;5;86.00;3.00;13.80;2;1.92;4;53.67;1.67;0.78;0.12;0.46;9.23;2.94;1.05;1;5;5;39.99;0.00
27280.00;27320.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.85;13.42;0.96;2.52;3;3;5;101.00;0.00
27280.00;27320.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.30;13.47;0.32;0.90;4;4;5;36.00;0.00
27280.00;27320.00;238.00;id_-E3_2;138.00;920.12;136;107.00;40.00;27.51;4;1.68;5;59.50;34.50;23.00;3.40;1.44;2.31;24.02;4.28;2;1;6;171.00;2.00
27320.00;27360.00;1.00;id_E0_0;1.00;0.00;0;1.00;1.00;0.00;0;3.61;10;1.00;1.00;0.00;0.00;3.04;12.21;1.82;8.45;4;4;13;337.84;1.00
27320.00;27360.00;356.00;id_E0_1;163.00;1115.13;162;119.00;40.00;35.00;5;2.52;7;71.20;32.60;27.88;4.05;2.21;4.26;17.11;6.12;5;3;10;245.00;1.00
27320.00;27360.00;39.00;id_E0_2;39.00;225.23;36;19.00;19.00;20.00;3;1.44;4;13.00;13.00;5.63;0.90;1.01;6.59;13.31;2.80;2;1;4;112.00;3.00
27320.00;27360.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.57;12.38;1.63;5.62;5;4;11;224.07;0.00
27320.00;27360.00;150.00;id_-E1_1;107.00;687.59;105;78.00;40.00;20.02;3;3.22;7;37.50;26.75;17.19;2.62;2.60;6.62;11.75;5.65;6;5;10;226.00;2.00
27320.00;27360.00;410.00;id_-E1_2;20.00;119.75;19;128.00;6.00;28.46;4;3.18;7;68.33;3.33;2.99;0.47;0.97;7.19;3.95;2.30;3;8;10;89.73;1.00
27320.00;27360.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.72;13.02;1.21;3.42;6;4;9;136.83;0.00
27320.00;27360.00;150.00;id_-E2_1;103.00;665.16;102;74.00;40.00;20.07;3;3.04;6;50.00;34.33;16.63;2.55;2.27;5.59;12.22;4.47;5;5;9;179.00;1.00
27320.00;27360.00;2.00;id_-E2_2;2.00;0.00;0;1.00;1.00;0.00;0;1.01;2;1.00;1.00;0.00;0.00;0.43;10.15;2.22;0.85;3;1;3;34.00;2.00
27320.00;27360.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.75;12.42;1.19;2.27;2;2;4;90.56;0.00
27320.00;27360.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.27;13.15;1.11;0.80;3;4;4;32.00;0.00
27320.00;27360.00;244.00;id_-E3_2;6.00;37.50;6;107.00;3.00;20.00;3;1.60;5;61.00;1.50;0.94;0.15;0.54;9.79;2.77;1.80;3;6;8;68.67;0.00
27360.00;27400.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.61;10;0.00;0.00;0.00;0.00;3.06;13.07;1.35;8.53;6;9;15;340.83;0.00
27360.00;27400.00;374.00;id_E0_1;18.00;110.51;17;119.00;5.00;28.65;4;2.45;7;62.33;3.00;2.76;0.42;1.29;10.02;2.47;3.80;9;12;16;148.14;1.00
27360.00;27400.00;159.00;id_E0_2;120.00;800.09;120;59.00;40.00;20.00;3;1.80;5;53.00;40.00;20.00;3.00;1.39;2.08;21.42;3.85;3;2;6;154.00;0.00
27360.00;27400.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;4.14;9;0.00;0.00;0.00;0.00;3.18;12.30;1.55;6.95;4;5;11;277.77;0.00
27360.00;27400.00;310.00;id_-E1_1;160.00;1100.13;160;118.00;40.00;27.50;4;3.68;8;77.50;40.00;27.50;4.00;2.66;3.49;15.34;5.78;6;4;11;231.00;0.00
27360.00;27400.00;69.00;id_-E1_2;63.00;357.53;61;46.00;40.00;12.51;2;1.84;4;23.00;21.00;8.94;1.52;1.31;5.00;14.42;2.85;3;1;5;114.00;2.00
27360.00;27400.00;1.00;id_-E2_0;1.00;0.00;0;1.00;1.00;0.00;0;3.04;6;1.00;1.00;0.00;0.00;1.98;12.62;1.37;3.92;4;3;9;156.82;1.00
27360.00;27400.00;155.00;id_-E2_1;5.00;31.04;5;74.00;3.00;13.54;2;1.98;4;51.67;1.67;0.78;0.12;0.81;11.59;1.93;1.73;4;8;8;66.69;0.00
27360.00;27400.00;64.00;id_-E2_2;63.00;365.06;62;41.00;40.00;12.53;2;1.52;3;32.00;31.50;9.13;1.55;1.13;3.45;17.17;2.23;2;1;4;89.00;1.00
27360.00;27400.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.98;13.40;0.90;2.92;4;4;6;117.00;0.00
27360.00;27400.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.34;12.45;0.31;1.00;6;4;6;40.00;0.00
27360.00;27400.00;36.00;id_-E3_2;36.00;175.00;35;36.00;36.00;5.00;1;0.67;2;36.00;36.00;4.38;0.88;0.45;3.34;10.16;1.35;2;2;4;54.00;1.00
27400.00;27440.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.30;12.82;1.57;6.40;7;6;13;255.85;0.00
27400.00;27440.00;69.00;id_E0_1;65.00;380.04;64;44.00;40.00;12.51;2;2.52;7;34.50;32.50;9.50;1.60;2.17;9.89;6.03;6.03;9;6;13;241.00;1.00
27400.00;27440.00;319.00;id_E0_2;160.00;1085.14;158;99.00;40.00;27.51;4;2.52;7;63.80;32.00;27.13;3.95;1.96;2.54;24.98;5.42;3;1;7;217.00;2.00
27400.00;27440.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;3.19;12.16;1.54;6.95;7;7;13;277.84;0.00
27400.00;27440.00;318.00;id_-E1_1;8.00;51.15;8;118.00;4.00;20.00;3;3.25;8;79.50;2.00;1.28;0.20;1.48;10.06;1.81;3.40;9;12;16;133.43;0.00
27400.00;27440.00;189.00;id_-E1_2;120.00;800.64;120;86.00;40.00;20.33;3;2.30;5;63.00;40.00;20.02;3.00;1.62;1.42;20.67;3.52;2;2;6;141.00;0.00
27400.00;27440.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;3.04;6;0.00;0.00;0.00;0.00;2.05;12.48;1.25;4.12;4;6;10;163.57;0.00
27400.00;27440.00;7.00;id_-E2_1;7.00;30.00;6;7.00;7.00;5.00;1;2.03;4;7.00;7.00;0.75;0.15;0.80;10.88;2.21;1.57;6;4;6;63.00;1.00
27400.00;27440.00;166.00;id_-E2_2;102.00;657.63;101;81.00;40.00;20.07;3;2.03;4;55.33;34.00;16.44;2.52;1.70;2.97;21.37;3.35;2;1;5;134.00;1.00
27400.00;27440.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.98;13.38;1.07;2.92;3;3;5;117.00;0.00
27400.00;27440.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.24;13.54;0.29;0.72;3;4;5;29.00;0.00
27400.00;27440.00;100.00;id_-E3_2;64.00;365.53;62;76.00;40.00;20.10;3;1.35;4;33.33;21.33;9.14;1.55;0.95;4.92;17.99;2.83;2;1;4;113.00;2.00
27440.00;27480.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.91;9;0.00;0.00;0.00;0.00;2.71;12.92;1.69;7.62;8;8;15;303.11;0.00
27440.00;27480.00;190.00;id_E0_1;121.00;792.60;119;84.00;40.00;27.50;4;2.89;8;47.50;30.25;19.82;2.98;2.12;6.48;9.57;5.88;7;8;14;235.00;2.00
27440.00;27480.00;341.00;id_E0_2;22.00;143.75;21;100.00;7.00;35.92;5;2.16;7;56.83;3.67;3.59;0.53;0.78;7.26;4.27;2.42;4;9;10;92.77;1.00
27440.00;27480.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.60;12.67;1.36;5.72;6;6;12;227.93;0.00
27440.00;27480.00;33.00;id_-E1_1;33.00;160.12;31;30.00;30.00;12.59;2;2.30;5;16.50;16.50;4.00;0.78;1.85;10.04;4.68;4.03;6;7;10;161.00;2.00
27440.00;27480.00;357.00;id_-E1_2;168.00;1137.72;165;126.00;40.00;35.00;5;3.68;8;59.50;28.00;28.44;4.12;2.68;2.99;19.87;5.83;5;1;9;233.00;3.00
27440.00;27480.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;2.04;12.17;1.58;4.03;3;2;7;161.00;0.00
27440.00;27480.00;66.00;id_-E2_1;59.00;335.02;58;47.00;40.00;12.50;2;2.03;4;33.00;29.50;8.38;1.45;1.50;6.34;10.90;2.95;4;3;6;118.00;1.00
27440.00;27480.00;170.00;id_-E2_2;4.00;22.50;4;81.00;3.00;12.50;2;1.96;4;56.67;1.33;0.56;0.10;0.45;8.87;2.50;1.02;2;5;6;39.20;0.00
27440.00;27480.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.63;14.11;0.75;1.88;2;2;4;75.00;0.00
27440.00;27480.00;20.00;id_-E3_1;20.00;95.00;19;20.00;20.00;5.00;1;1.01;3;20.00;20.00;2.38;0.47;0.69;9.94;4.88;2.05;4;3;5;82.00;1.00
27440.00;27480.00;222.00;id_-E3_2;122.00;807.60;121;116.00;40.00;27.51;4;1.68;5;55.50;30.50;20.19;3.02;1.26;2.00;25.48;3.75;2;1;5;150.00;1.00
27480.00;27520.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.57;13.39;1.32;7.15;5;6;12;285.92;0.00
27480.00;27520.00;374.00;id_E0_1;184.00;1272.66;183;124.00;40.00;35.01;5;3.25;9;74.80;36.80;31.82;4.58;2.63;4.96;13.82;7.30;8;5;14;292.00;1.00
27480.00;27520.00;23.00;id_E0_2;23.00;110.00;22;23.00;23.00;5.00;1;1.08;3;23.00;23.00;2.75;0.55;0.58;7.49;9.94;1.60;2;1;3;64.00;1.00
27480.00;27520.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.48;13.27;1.67;5.45;2;4;8;217.10;0.00
27480.00;27520.00;128.00;id_-E1_1;95.00;605.08;94;70.00;40.00;20.02;3;2.76;6;42.67;31.67;15.13;2.35;2.31;7.14;12.98;5.03;5;2;8;201.00;1.00
27480.00;27520.00;374.00;id_-E1_2;18.00;115.60;17;126.00;5.00;28.64;4;3.63;8;62.33;3.00;2.89;0.42;1.30;9.44;4.12;3.08;2;8;10;119.02;1.00
27480.00;27520.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.69;12.85;1.82;3.40;1;4;6;135.26;0.00
27480.00;27520.00;160.00;id_-E2_1;94.00;597.59;93;87.00;40.00;20.03;3;2.53;5;53.33;31.33;14.94;2.33;2.23;5.97;17.10;4.40;3;1;6;176.00;1.00
27480.00;27520.00;20.00;id_-E2_2;20.00;95.00;19;20.00;20.00;5.00;1;1.52;3;20.00;20.00;2.38;0.47;0.80;8.39;8.59;1.57;2;0;3;63.00;1.00
27480.00;27520.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.66;12.81;0.97;1.95;4;4;6;78.00;0.00
27480.00;27520.00;60.00;id_-E3_1;40.00;200.00;40;60.00;40.00;5.00;1;1.01;3;60.00;40.00;5.00;1.00;0.66;6.75;6.95;1.95;4;5;6;78.00;0.00
27480.00;27520.00;228.00;id_-E3_2;6.00;37.51;6;116.00;3.00;20.01;3;1.35;5;57.00;1.50;0.94;0.15;0.54;9.13;2.79;1.77;4;6;8;68.25;0.00
27520.00;27560.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.56;12.74;1.78;7.12;5;5;11;284.96;0.00
27520.00;27560.00;387.00;id_E0_1;13.00;87.33;13;124.00;5.00;27.50;4;3.17;9;77.40;2.60;2.18;0.33;1.41;11.19;2.43;4.08;6;11;15;160.26;0.00
27520.00;27560.00;97.00;id_E0_2;74.00;432.65;71;63.00;40.00;20.02;3;1.80;5;24.25;18.50;10.82;1.77;1.14;4.68;13.81;3.15;4;1;6;126.00;3.00
27520.00;27560.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.30;5;0.00;0.00;0.00;0.00;1.90;12.84;1.85;4.15;3;3;7;165.80;0.00
27520.00;27560.00;285.00;id_-E1_1;157.00;1070.15;156;110.00;40.00;27.53;4;4.60;10;71.25;39.25;26.75;3.90;3.50;6.05;13.51;7.60;7;3;13;304.00;1.00
27520.00;27560.00;43.00;id_-E1_2;43.00;225.02;41;34.00;34.00;12.51;2;1.84;4;21.50;21.50;5.63;1.02;1.10;6.65;9.06;2.40;4;3;6;96.00;2.00
27520.00;27560.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.25;13.93;1.34;2.50;4;4;6;99.88;0.00
27520.00;27560.00;164.00;id_-E2_1;4.00;22.50;4;87.00;3.00;12.50;2;2.44;5;54.67;1.33;0.56;0.10;1.32;12.07;1.76;2.73;5;8;10;107.44;0.00
27520.00;27560.00;82.00;id_-E2_2;62.00;357.53;61;60.00;40.00;12.50;2;2.03;4;41.00;31.00;8.94;1.52;1.43;5.65;13.70;2.83;2;1;5;113.00;1.00
